x,age,total area,road width,street section,floors,main use,price-per-unit,Region
633,29,4,8,13,1,2,40,0
39334,21,4,8,13,5,1,40,1
39994,23,4,8,13,5,1,50,0
36245,38,4,8,13,0,1,35,0
543,35,4,8,13,1,1,40,1
36696,29,4,8,13,5,1,40,0
39313,31,4,8,13,0,1,50,0
39794,26,4,8,13,0,1,62,0
38884,35,4,8,13,1,1,40,0
36345,43,4,8,13,0,1,40,0
36831,40,4,8,13,5,1,65,1
39965,30,4,8,13,1,1,35,0
11190,41,4,8,13,5,1,40,0
35937,45,4,8,13,0,1,50,1
37086,39,4,8,13,5,1,50,1
37000,49,4,8,13,1,1,48,0
39590,23,4,8,13,5,1,50,1
36238,24,4,8,13,0,1,37,0
1885,31,4,8,13,5,1,50,1
10508,33,4,8,13,0,1,40,0
10832,29,4,8,13,0,1,38,0
36570,36,4,8,13,5,1,40,1
11591,40,4,8,13,5,2,50,1
36981,40,4,8,13,5,1,40,1
37475,40,4,8,13,5,1,40,1
11255,42,4,8,13,5,1,40,1
2874,45,4,8,13,0,1,48,0
3311,41,4,8,13,5,1,35,0
36669,26,4,8,13,5,1,55,1
1444,39,4,8,13,0,1,45,1
382,26,4,8,13,1,1,40,0
35899,22,4,8,13,5,1,60,1
35873,25,4,8,13,0,1,40,0
1704,43,4,8,13,0,1,40,0
2395,56,4,8,13,0,1,45,0
2045,41,4,8,13,5,1,50,1
12153,19,4,8,13,5,1,45,1
10750,25,4,8,13,1,1,40,1
38980,33,4,8,13,0,1,10,0
4761,21,4,8,13,0,2,38,0
7121,21,4,8,13,5,1,35,0
16918,21,4,8,13,0,1,40,0
21538,21,4,8,13,0,1,20,0
25205,21,4,8,13,0,1,30,0
29344,21,4,8,13,0,1,20,0
30572,21,4,8,13,0,0,45,0
30718,21,4,8,13,0,1,40,0
37896,21,4,8,13,5,1,50,1
38514,31,4,8,13,0,2,20,0
36948,20,4,8,13,5,1,56,0
23605,25,4,8,13,0,1,48,0
38857,37,4,8,13,1,0,50,0
37254,47,4,8,13,0,1,40,0
2332,32,4,8,13,6,1,20,0
38306,30,4,8,13,8,2,50,0
38405,29,4,8,13,5,1,40,1
10998,36,4,8,13,5,1,44,1
39851,22,4,8,13,5,1,35,1
10988,45,4,8,13,5,1,40,1
11925,36,4,8,13,5,1,40,0
23671,24,4,8,13,5,1,45,0
39896,24,4,8,13,0,1,50,0
10062,23,4,8,13,5,1,40,1
39467,22,4,8,13,8,1,55,0
36263,49,4,8,13,0,1,35,0
11978,26,4,8,13,5,1,40,1
915,18,4,8,13,5,1,40,1
39983,30,4,8,13,5,2,50,1
227,39,4,8,13,5,1,38,1
11264,32,4,8,13,0,1,40,1
1334,32,4,8,13,0,1,40,0
12154,19,4,8,13,0,1,35,0
10202,46,4,8,13,0,1,35,0
11291,30,4,8,13,5,1,40,1
11660,36,4,8,13,5,1,50,1
12150,17,4,8,13,5,1,38,0
37045,20,4,8,13,1,1,40,0
1349,37,4,8,13,0,1,48,0
921,41,4,8,13,5,1,40,0
1318,42,4,8,13,1,1,40,0
37863,19,4,8,13,0,1,60,0
37867,34,4,8,13,0,1,40,0
37764,20,4,8,13,0,1,60,1
39021,31,4,8,13,5,1,40,0
23667,26,4,8,13,0,1,50,1
38265,21,4,8,13,5,1,40,1
3295,42,4,8,13,0,1,40,0
3922,22,4,8,13,0,1,40,0
4478,22,4,8,13,0,1,15,0
5054,22,4,8,13,0,1,40,0
5063,22,4,8,13,0,0,40,0
5395,22,4,8,13,0,1,20,0
5694,22,4,8,13,0,1,50,0
5988,22,4,8,13,0,1,10,0
6442,22,4,8,13,0,1,35,0
6450,22,4,8,13,0,1,40,0
6730,22,4,8,13,0,1,40,0
7031,22,4,8,13,0,1,40,0
7368,22,4,8,13,0,1,50,0
7492,22,4,8,13,0,1,50,0
8208,22,4,8,13,0,1,30,0
8571,22,4,8,13,0,1,35,0
8671,22,4,8,13,0,1,20,0
8979,22,4,8,13,0,1,45,0
9014,22,4,8,13,0,1,40,0
9523,22,4,8,13,0,1,10,0
12751,22,4,8,13,0,1,20,0
14177,22,4,8,13,0,1,40,0
14234,22,4,8,13,0,1,40,0
14258,22,4,8,13,0,1,30,0
14533,22,4,8,13,0,1,40,0
15071,22,4,8,13,5,1,40,0
15168,22,4,8,13,0,1,20,0
15369,22,4,8,13,0,1,40,0
16562,22,4,8,13,0,1,15,0
17033,22,4,8,13,0,1,20,0
17179,22,4,8,13,0,1,50,0
17359,22,4,8,13,0,0,50,0
18344,22,4,8,13,0,1,40,0
18673,22,4,8,13,0,1,55,0
19910,22,4,8,13,0,1,20,0
20466,22,4,8,13,0,1,40,0
20641,22,4,8,13,0,1,40,1
21399,22,4,8,13,0,1,40,0
21677,22,4,8,13,0,0,10,0
21764,22,4,8,13,0,1,40,0
22752,22,4,8,13,0,1,35,0
23071,22,4,8,13,0,1,7,0
24199,22,4,8,13,0,1,60,0
24454,22,4,8,13,0,1,40,0
25113,22,4,8,13,0,1,40,0
25246,22,4,8,13,0,1,30,0
25852,22,4,8,13,0,1,40,0
25887,22,4,8,13,0,1,55,1
26684,22,4,8,13,0,1,40,0
28171,22,4,8,13,0,1,20,0
29513,22,4,8,13,0,1,50,0
29558,22,4,8,13,0,1,15,0
29896,22,4,8,13,0,1,40,0
30081,22,4,8,13,0,1,40,0
30412,22,4,8,13,0,1,40,0
30556,22,4,8,13,0,1,7,0
30833,22,4,8,13,0,1,30,0
30896,22,4,8,13,0,1,25,0
31189,22,4,8,13,0,1,40,0
31355,22,4,8,13,0,1,30,0
32102,22,4,8,13,5,4,25,0
32141,22,4,8,13,0,1,40,0
32213,22,4,8,13,5,1,45,0
32729,22,4,8,13,0,0,40,0
32940,22,4,8,13,0,1,30,0
33376,22,4,8,13,0,1,40,0
33460,22,4,8,13,0,1,40,0
33687,22,4,8,13,0,1,40,0
34142,22,5,8,13,0,1,40,0
34261,22,5,8,13,0,1,16,0
34808,22,5,8,13,0,1,9,0
35544,22,5,8,13,0,1,40,0
35653,22,5,8,13,0,1,35,0
35656,22,5,8,13,0,1,15,0
36050,28,5,8,13,5,1,50,1
38502,33,5,8,13,0,0,40,0
39340,27,5,8,13,5,1,40,0
39871,33,5,8,13,1,1,45,1
40658,22,5,8,13,0,4,40,1
42910,22,5,8,13,0,1,40,0
43053,22,5,8,13,0,1,40,0
43279,22,5,8,13,0,1,20,0
44131,22,5,8,13,0,1,40,0
45756,22,5,8,13,0,1,4,0
45960,22,5,8,13,0,1,40,0
46322,22,5,8,13,0,1,20,0
46432,22,5,8,13,0,1,35,0
46538,22,5,8,13,0,1,45,0
47216,22,5,8,13,0,1,20,0
47429,22,5,8,13,0,1,30,0
48018,22,5,8,13,0,1,30,0
48333,22,5,8,13,0,1,30,0
48655,22,5,8,13,0,1,40,0
37991,29,5,8,13,0,1,35,0
39086,36,5,8,13,1,1,44,0
23534,19,5,8,13,0,1,48,0
38463,30,5,8,13,5,1,40,1
1897,20,5,8,13,5,1,50,1
38551,31,5,8,13,5,1,55,0
39005,34,5,8,13,5,1,40,1
521,56,5,8,13,0,1,40,0
36220,40,5,8,13,5,1,50,1
38252,29,5,8,13,0,1,39,0
37854,34,5,8,13,5,1,40,0
38917,23,5,8,13,#N/A,1,40,0
10236,43,5,8,13,5,1,48,1
37668,47,5,8,13,0,1,40,0
39836,20,5,8,13,5,1,60,1
36980,30,5,8,13,0,0,35,0
38290,24,5,8,13,5,1,50,1
39284,18,5,8,13,5,1,55,1
40083,27,5,8,13,#N/A,1,40,0
482,48,5,8,13,1,1,40,0
3056,57,5,8,13,5,1,44,1
37013,27,5,8,13,0,1,40,1
37758,33,5,8,13,0,1,40,1
40108,22,5,8,13,0,1,15,0
340,26,5,8,13,1,1,48,0
36276,41,5,8,13,0,1,40,0
36258,36,5,8,13,0,1,48,0
2211,24,5,8,13,0,1,50,0
36608,44,5,8,13,0,1,40,0
2358,50,5,8,13,5,1,40,1
2042,19,5,8,13,0,1,40,1
12319,29,5,8,13,0,2,44,1
10268,46,5,8,13,0,1,50,1
38998,21,5,8,13,5,1,45,1
1733,35,5,8,13,1,1,40,0
39656,24,5,8,13,0,1,55,0
11033,46,5,8,13,1,1,40,0
3344,23,5,8,13,0,1,30,0
3633,23,5,8,13,0,1,40,0
4015,23,5,8,13,0,1,30,0
4128,23,5,8,13,0,1,30,0
4148,23,5,8,13,0,1,40,0
4370,23,5,8,13,0,1,40,0
4452,23,5,8,13,0,1,40,0
4695,23,5,8,13,0,1,40,0
4937,23,5,8,13,0,1,46,0
5136,23,5,8,13,0,1,50,0
5902,23,5,8,13,0,1,25,0
6088,23,5,8,13,0,2,40,0
6202,23,5,8,13,0,1,40,0
6252,23,5,8,13,0,1,40,0
6583,23,5,8,13,0,1,40,0
7166,23,5,8,13,0,1,40,0
7327,23,5,8,13,0,1,35,0
7542,23,5,8,13,0,1,50,0
7665,23,5,8,13,0,1,55,0
8205,23,5,8,13,0,1,40,0
8443,23,5,8,13,0,1,38,0
8491,23,5,8,13,0,1,50,0
8526,23,5,8,13,5,1,6,0
8543,23,5,8,13,0,2,40,0
8567,23,5,8,13,0,1,50,0
8656,23,5,8,13,0,1,40,0
8731,23,5,8,13,0,1,40,0
8755,23,5,8,13,0,1,25,0
8891,23,5,8,13,0,1,30,0
8964,23,5,8,13,5,1,45,0
9076,23,5,8,13,0,2,30,0
9135,23,5,8,13,0,0,20,0
9248,23,5,8,13,0,1,40,0
9333,23,5,8,13,0,1,15,0
9487,23,5,8,13,0,1,60,0
9498,23,5,8,13,0,1,8,0
9510,23,5,8,13,0,1,18,0
9654,23,5,8,13,0,1,30,0
12444,23,5,8,13,0,2,38,0
12879,23,5,8,13,0,1,40,0
13480,23,5,8,13,5,1,45,0
13724,23,5,8,13,0,1,10,0
13728,23,5,8,13,0,1,30,0
13856,23,5,8,13,0,1,40,0
13925,23,5,8,13,5,1,40,0
14254,23,5,8,13,5,1,30,0
14343,23,5,8,13,0,1,30,0
14542,23,5,8,13,0,1,40,0
15151,23,5,8,13,0,1,30,0
15159,23,5,8,13,0,1,30,0
15274,23,5,8,13,0,1,40,0
15324,23,5,8,13,0,1,40,0
15768,23,5,8,13,0,1,40,0
15816,23,5,8,13,1,1,70,1
15895,23,5,8,13,0,1,50,0
15996,23,5,8,13,0,1,50,0
16294,23,5,8,13,0,1,30,0
16438,23,5,8,13,0,1,40,0
16876,23,5,8,13,0,1,40,0
16902,23,5,8,13,0,1,20,0
17168,23,5,8,13,0,1,28,0
17663,23,5,8,13,0,1,50,0
17838,23,5,8,13,0,1,30,0
17871,23,5,8,13,0,1,40,0
18181,23,5,8,13,0,1,50,0
18258,23,5,8,13,0,1,40,0
18322,23,5,8,13,0,1,40,0
18567,23,5,8,13,0,1,45,0
19216,23,5,8,13,0,1,25,0
19242,23,5,8,13,0,1,50,0
19267,23,5,8,13,0,1,30,0
19595,23,5,8,13,0,1,38,0
19754,23,5,8,13,0,1,40,0
20035,23,5,8,13,0,0,40,0
20089,23,5,8,13,0,1,40,0
20390,23,5,8,13,0,0,50,0
20410,23,5,8,13,0,1,40,0
20558,23,5,8,13,0,1,45,0
21033,23,5,8,13,5,1,40,0
21193,23,5,8,13,0,1,40,0
21195,23,5,8,13,0,1,40,0
21414,23,5,8,13,0,1,35,0
21456,23,5,8,13,0,1,20,0
21630,23,5,8,13,0,1,40,0
21885,23,5,8,13,0,0,24,0
22233,23,5,8,13,0,1,50,0
22533,23,5,8,13,0,1,60,0
23075,23,5,8,13,0,1,5,0
23693,23,5,8,13,0,2,40,0
23699,23,5,8,13,0,1,23,0
24047,23,5,8,13,0,1,40,0
24530,23,5,8,13,5,1,20,0
24739,23,5,8,13,0,1,35,0
24898,23,5,8,13,0,2,15,0
24905,23,5,8,13,0,1,21,0
26283,23,5,8,13,0,1,45,0
26340,23,5,8,13,0,1,40,0
26786,23,5,8,13,0,1,40,0
26807,23,5,8,13,0,1,25,0
26968,23,5,8,13,0,1,30,0
27175,23,5,8,13,0,1,40,0
27571,23,5,8,13,5,1,40,0
27613,23,5,8,13,0,1,40,0
27624,23,5,8,13,0,1,50,0
27799,23,5,8,13,0,1,20,0
28047,23,5,8,13,0,1,25,0
28269,23,5,8,13,0,1,20,0
28277,23,5,8,13,0,1,40,0
28712,23,5,8,13,0,1,40,0
28966,23,5,8,13,0,0,40,0
29248,23,5,8,13,0,2,40,0
29421,23,5,8,13,0,0,40,0
29478,23,5,8,13,0,1,40,0
29588,23,5,8,13,0,1,25,0
29615,23,5,8,13,0,1,40,0
29657,23,5,8,13,0,1,40,0
30129,23,5,8,13,0,1,55,0
30305,23,5,8,13,0,1,40,0
31031,23,5,8,13,0,1,40,0
31246,23,5,8,13,0,1,60,0
31266,23,5,8,13,0,1,40,0
31379,23,5,8,13,0,1,40,0
31494,23,5,8,13,0,4,40,0
31622,23,5,8,13,0,1,38,0
31786,23,5,8,13,0,1,40,0
32234,23,5,8,13,0,2,25,0
32677,23,5,8,13,0,1,35,0
32932,23,5,8,13,0,1,40,0
33166,23,5,8,13,0,2,45,0
33210,23,5,8,13,0,1,15,0
33258,23,5,8,13,0,1,40,0
33344,23,5,8,13,0,1,40,0
33466,23,5,8,13,0,2,10,0
33985,23,5,8,13,0,1,15,0
34111,23,5,8,13,0,1,40,0
34152,23,5,8,13,0,1,12,0
34217,23,5,8,13,0,1,40,0
34545,23,5,8,13,0,1,40,0
35232,23,5,8,13,0,1,40,0
35689,23,5,8,13,0,1,30,0
35763,23,5,8,13,0,1,36,0
37732,23,5,8,13,0,2,24,0
38477,22,5,8,13,1,1,43,0
40279,23,5,8,13,0,1,40,0
40675,23,5,8,13,0,1,38,0
40802,23,5,8,13,0,1,40,0
42626,23,5,8,13,0,1,20,0
42729,23,5,8,13,0,0,20,0
42889,23,5,8,13,5,1,40,0
43037,23,5,8,13,0,1,40,0
43065,23,5,8,13,0,1,60,0
43117,23,5,8,13,0,1,40,0
43497,23,5,8,13,0,1,40,0
43515,23,5,8,13,0,1,40,0
43706,23,5,8,13,0,2,30,0
43850,23,5,8,13,0,1,42,0
43898,23,5,8,13,0,1,40,0
43932,23,5,8,13,5,1,40,0
43946,23,5,8,13,0,1,30,0
44136,23,5,8,13,0,1,25,0
44202,23,5,8,13,0,1,40,0
44266,23,5,8,13,0,1,38,0
44412,23,5,8,13,0,1,40,0
44480,23,5,8,13,0,1,40,0
44740,23,5,8,13,0,1,40,0
44764,23,5,8,13,0,1,40,0
44926,23,5,8,13,0,1,20,0
45515,23,5,8,13,0,1,20,0
45582,23,5,8,13,0,1,40,0
45597,23,5,8,13,0,1,40,0
45608,23,5,8,13,0,1,55,0
45656,23,5,8,13,0,1,66,0
45699,23,5,8,13,0,1,32,0
46225,23,5,8,13,0,1,40,0
46539,23,5,8,13,0,1,40,0
46627,23,5,8,13,0,1,40,0
46929,23,5,8,13,0,1,40,0
47371,23,5,8,13,0,1,30,0
47451,23,5,8,13,0,1,40,0
47456,23,5,8,13,0,1,60,0
47605,23,5,8,13,0,1,40,0
47782,23,5,8,13,0,1,30,0
48138,23,5,8,13,0,1,16,0
48301,23,5,8,13,0,1,48,0
48336,23,5,8,13,0,1,50,0
48619,23,5,8,13,0,0,55,0
48702,23,5,8,13,0,1,50,0
48721,23,5,8,13,0,1,40,0
37836,26,5,8,13,0,1,45,1
38882,20,5,8,13,5,1,55,0
39371,22,5,8,13,5,1,48,1
39753,22,5,8,13,0,1,50,1
11945,17,5,8,13,5,1,40,0
36246,27,5,8,13,5,0,40,1
1784,47,5,8,13,0,1,35,0
2122,40,5,8,13,5,1,50,1
847,23,5,8,13,5,1,50,1
36854,49,5,8,13,5,1,35,1
38873,23,5,8,13,1,1,50,1
37796,27,5,8,13,5,1,40,1
38443,25,5,8,13,1,1,30,0
10373,20,5,8,13,5,1,35,1
39094,18,5,8,13,5,1,40,1
39830,34,5,8,13,5,1,40,1
38154,27,5,8,13,0,2,40,0
38320,32,5,8,13,0,1,35,0
38872,24,5,8,13,5,1,30,1
12174,34,5,8,13,0,1,40,0
1617,33,5,8,13,1,1,35,0
2341,24,5,8,13,5,1,40,1
11217,28,5,8,13,5,1,40,1
546,31,5,8,13,5,1,60,0
2342,43,5,8,13,5,1,40,1
10944,38,5,8,13,5,1,40,1
38811,22,5,8,13,0,1,40,0
879,32,5,8,13,5,1,40,1
2154,23,5,8,13,5,1,45,1
38992,21,5,8,13,0,0,64,1
10182,43,5,8,13,5,1,40,1
3746,24,5,8,13,0,1,36,0
3984,24,5,8,13,0,1,55,0
4667,24,5,8,13,0,1,42,0
4757,24,5,8,13,0,1,40,0
4846,24,5,8,13,0,1,65,0
4883,24,5,8,13,5,1,40,0
5154,24,5,8,13,0,1,40,0
5252,24,5,8,13,0,0,40,0
5629,24,5,8,13,0,1,25,0
6110,24,5,8,13,0,0,25,0
6120,24,5,8,13,0,1,40,0
6291,24,5,8,13,0,1,40,0
6432,24,5,8,13,0,1,40,0
6461,24,5,8,13,0,1,40,0
6587,24,5,8,13,0,3,10,0
6625,24,5,8,13,0,1,40,0
6663,24,5,8,13,0,1,4,0
6737,24,5,8,13,0,1,40,0
7045,24,5,8,13,0,1,20,0
7066,24,5,8,13,0,1,20,0
7114,24,5,8,13,5,1,40,0
7159,24,5,8,13,0,1,84,0
7296,24,5,8,13,0,1,20,0
8214,24,5,8,13,0,1,40,0
8246,24,5,8,13,5,1,40,0
8875,24,5,8,13,0,1,50,0
9101,24,5,8,13,0,1,40,0
9140,24,5,8,13,0,1,40,0
9388,24,5,8,13,0,1,60,0
9821,24,5,8,13,0,1,35,0
9962,24,5,8,13,0,2,40,0
10809,19,5,8,13,5,1,50,0
12380,24,5,8,13,0,1,32,0
12686,24,5,8,13,0,1,20,0
12711,24,5,8,13,5,1,40,0
12778,24,5,8,13,0,1,15,0
13208,24,5,8,13,0,1,40,0
13300,24,5,8,13,0,1,37,0
13858,24,5,8,13,0,1,40,0
13963,24,5,8,13,0,1,45,0
14651,24,5,8,13,0,1,50,0
15341,24,5,8,13,5,1,35,0
15752,24,5,8,13,0,2,50,0
16126,24,5,8,13,0,1,40,0
16324,24,5,8,13,5,1,50,0
16392,24,5,8,13,0,1,40,0
16746,24,5,8,13,0,1,20,0
16787,24,5,8,13,0,2,40,0
17120,24,5,8,13,0,1,50,0
17189,24,5,8,13,0,2,15,0
17881,24,5,8,13,0,1,50,0
17990,24,5,8,13,0,0,45,0
18331,24,5,8,13,6,1,40,0
18469,24,5,8,13,0,1,65,0
18753,24,5,8,13,0,1,40,0
18905,24,5,8,13,0,1,40,0
18975,24,5,8,13,0,1,40,0
19848,24,5,8,13,0,1,40,0
20257,24,5,8,13,0,1,50,0
20259,24,5,8,13,0,1,38,0
20318,24,5,8,13,0,1,15,0
20455,24,5,8,13,0,1,40,0
20684,24,5,8,13,0,1,40,0
20793,24,5,8,13,0,1,40,0
21228,24,5,8,13,0,1,60,0
21500,24,5,8,13,0,1,40,0
21999,24,5,8,13,5,1,45,1
22147,24,5,8,13,0,1,40,0
22266,24,5,8,13,0,1,40,0
22448,24,5,8,13,0,1,40,0
22531,24,5,8,13,0,1,35,0
22551,24,5,8,13,5,0,40,0
22609,24,5,8,13,0,1,30,0
22629,24,5,8,13,0,1,40,0
22755,24,5,8,13,5,1,40,0
22916,24,5,8,13,0,1,55,0
23199,24,5,8,13,0,1,30,0
23211,24,5,8,13,0,0,40,0
23312,24,5,8,13,0,1,45,0
23334,24,5,8,13,0,1,48,0
23347,24,5,8,13,0,1,40,0
23452,24,5,8,13,0,1,40,0
23453,24,5,8,13,0,1,8,0
23462,24,5,8,13,5,1,45,0
24064,24,5,8,13,0,1,50,0
24194,24,5,8,13,0,1,35,0
24430,24,5,8,13,0,1,40,0
24547,24,5,8,13,0,1,40,0
24989,24,5,8,13,0,1,40,0
25477,24,5,8,13,0,1,39,0
25516,24,5,8,13,0,1,50,0
25845,24,5,8,13,5,1,33,0
25918,24,5,8,13,5,1,40,0
25995,24,5,8,13,5,1,44,1
25997,24,5,8,13,5,1,45,1
26019,24,5,8,13,0,1,40,0
26029,24,5,8,13,0,1,15,0
26452,24,5,8,13,5,1,40,0
26521,24,5,8,13,0,1,40,0
26547,24,5,8,13,0,1,43,0
26597,24,5,8,13,0,1,40,0
26834,24,5,8,13,5,1,40,0
26875,24,5,8,13,0,2,75,0
26967,24,5,8,13,0,1,20,0
27147,24,5,8,13,0,1,40,0
27762,24,5,8,13,0,2,65,0
27887,24,5,8,13,0,1,8,0
28279,24,5,8,13,0,1,40,0
28305,24,5,8,13,5,1,40,0
28559,24,5,8,13,0,1,40,0
28701,24,5,8,13,0,1,40,0
28861,24,5,8,13,0,1,40,0
28954,24,5,8,13,0,0,40,0
29967,24,5,8,13,0,2,40,0
30062,24,5,8,13,0,0,40,0
30319,24,5,8,13,0,1,10,0
30351,24,5,8,13,0,1,40,0
30534,24,5,8,13,0,2,35,0
30742,24,5,8,13,0,1,40,0
30748,24,5,8,13,0,1,40,0
30770,24,5,8,13,0,0,40,0
30892,24,5,8,13,0,1,50,0
31201,24,5,8,13,5,1,55,1
31495,24,5,8,13,5,1,50,0
31497,24,5,8,13,0,1,20,0
31647,24,5,8,13,2,1,40,1
31727,24,5,8,13,0,1,39,0
31845,24,5,8,13,0,1,20,0
32040,24,5,8,13,0,1,47,0
32283,24,5,8,13,0,1,40,0
32643,24,5,8,13,0,1,40,0
32808,24,5,8,13,0,1,40,0
32894,24,5,8,13,0,1,35,0
33301,24,5,8,13,0,1,40,0
33305,24,5,8,13,0,1,20,0
33360,24,5,8,13,0,1,30,0
33741,24,5,8,13,0,1,40,0
33796,24,5,8,13,0,1,20,0
34228,24,5,8,13,0,1,40,0
34300,24,5,8,13,0,1,30,0
34550,24,5,8,13,0,1,45,0
34684,24,5,8,13,5,1,44,0
35258,24,5,8,13,#N/A,1,40,0
35265,24,5,8,13,0,1,50,0
35281,24,5,8,13,0,1,40,1
35707,24,5,8,13,5,1,40,0
40304,24,5,8,13,0,1,40,0
40770,24,5,8,13,0,1,55,0
41466,24,5,8,13,0,1,30,0
41540,24,5,8,13,0,0,55,0
41715,24,5,8,13,0,1,45,0
41865,24,5,8,13,0,2,40,0
42269,24,5,8,13,0,1,40,0
42354,24,5,8,13,5,2,30,0
42699,24,5,8,13,0,1,40,0
43297,24,5,8,13,5,1,40,0
43570,24,5,8,13,0,2,40,0
43713,24,5,8,13,0,1,40,0
43914,24,5,8,13,0,1,30,0
44038,24,5,8,13,0,1,20,0
44445,24,5,8,13,0,1,30,0
44556,24,5,8,13,0,1,40,0
44591,24,5,8,13,0,1,40,0
45063,24,5,8,13,0,0,16,0
45089,24,5,8,13,5,1,50,0
45516,24,5,8,13,5,1,30,0
46455,24,5,8,13,5,1,40,0
46571,24,5,8,13,0,0,40,0
46603,24,5,8,13,0,1,40,0
46944,24,5,8,13,5,1,45,0
47096,24,5,8,13,0,1,45,0
47602,24,5,8,13,0,1,40,0
47689,24,5,8,13,0,2,40,0
47761,24,5,8,13,0,2,40,0
47799,24,5,8,13,0,1,40,0
48743,24,5,8,13,0,1,32,0
38747,29,5,8,13,0,1,45,0
39386,36,5,8,13,0,1,45,0
11627,46,5,8,13,5,1,40,1
39974,25,5,8,13,0,1,40,0
39516,22,5,8,13,1,1,30,0
36944,20,5,8,13,5,1,55,1
11667,21,5,8,13,5,1,65,1
38476,34,5,8,13,5,1,40,1
39790,34,5,8,13,0,0,32,0
11008,45,5,8,13,5,1,40,1
11809,39,5,8,13,0,1,40,0
38358,31,5,8,13,0,0,15,0
39281,28,5,8,13,0,1,35,0
38979,36,5,8,13,5,1,44,1
2886,37,5,8,13,5,0,40,1
2377,37,5,8,13,0,1,35,0
2784,45,5,8,13,5,1,50,1
37667,46,5,8,13,5,1,40,1
1573,29,5,8,13,0,1,40,0
37629,24,5,8,13,5,1,35,1
391,19,5,8,13,1,1,50,1
10091,43,5,8,13,5,2,60,1
39483,23,5,8,13,0,1,45,0
23524,26,5,8,13,0,1,40,0
38428,21,5,8,13,5,1,50,1
1416,38,5,8,13,#N/A,1,35,0
23528,27,5,8,13,5,1,40,0
2285,32,5,8,13,0,1,25,0
36652,48,5,8,13,5,1,40,0
38709,21,5,8,13,5,0,40,1
3368,25,5,8,13,0,1,50,0
3536,25,5,8,13,0,1,50,0
3637,25,5,8,13,5,1,50,1
3762,25,5,8,13,0,1,40,0
3779,25,5,8,13,0,1,40,0
3786,25,5,8,13,0,1,36,0
3896,25,5,8,13,0,1,20,0
3996,25,5,8,13,0,1,45,0
4019,25,5,8,13,0,1,40,0
4201,25,5,8,13,0,1,60,0
4318,25,5,8,13,0,1,40,0
4620,25,5,8,13,0,1,43,0
4781,25,5,8,13,0,1,35,0
5021,25,5,8,13,0,1,32,0
5458,25,5,8,13,0,1,60,0
5481,25,5,8,13,0,1,45,0
5518,25,5,8,13,0,1,40,1
5575,25,5,8,13,0,1,35,0
5916,25,5,8,13,0,1,40,0
6299,25,5,8,13,0,0,40,0
7057,25,5,8,13,5,1,40,0
7059,25,5,8,13,0,1,40,0
7316,25,5,8,13,0,1,15,0
7679,25,5,8,13,0,0,40,0
7969,25,5,8,13,0,1,45,0
7974,25,5,8,13,0,1,35,0
8256,25,5,8,13,5,1,40,0
8920,25,5,8,13,0,1,44,0
9059,25,5,8,13,0,1,60,0
9178,25,5,8,13,0,1,44,0
9267,25,5,8,13,0,1,40,0
9543,25,5,8,13,5,1,55,1
9611,25,5,8,13,0,1,40,0
9618,25,5,8,13,5,1,40,0
9826,25,5,8,13,0,1,40,0
12483,25,5,8,13,0,1,40,0
12762,25,5,8,13,5,1,40,1
12801,25,5,8,13,0,1,30,0
12825,25,5,8,13,0,1,30,1
12878,25,5,8,13,0,1,10,0
13348,25,5,8,13,0,1,40,0
13887,25,5,8,13,0,1,40,0
14026,25,5,8,13,0,1,40,0
14309,25,5,8,13,0,1,40,0
14355,25,5,8,13,0,1,45,0
14655,25,5,8,13,5,1,40,1
15108,25,5,8,13,0,2,40,0
15271,25,5,8,13,0,1,60,0
15515,25,5,8,13,0,1,40,0
15778,25,5,8,13,0,1,45,0
15811,25,5,8,13,0,1,45,0
15859,25,5,8,13,0,1,40,0
15985,25,5,8,13,0,1,40,0
16099,25,5,8,13,0,0,50,0
16173,25,5,8,13,5,1,45,0
16203,25,5,8,13,0,1,60,0
16570,25,5,8,13,0,1,40,0
16680,25,5,8,13,5,1,55,1
16786,25,5,8,13,0,1,40,0
17753,25,5,8,13,0,0,40,0
17800,25,5,8,13,0,1,40,0
18037,25,5,8,13,5,1,40,0
18396,25,5,8,13,0,1,40,0
18405,25,5,8,13,0,1,40,0
18479,25,5,8,13,0,1,40,0
19409,25,5,8,13,0,1,55,0
19637,25,5,8,13,0,1,40,0
19776,25,5,8,13,0,1,40,1
19831,25,5,8,13,0,1,40,0
20096,25,5,8,13,0,1,40,0
20201,25,5,8,13,0,1,60,0
20406,25,5,8,13,0,1,38,0
20607,25,5,8,13,0,1,40,0
20763,25,5,8,13,0,1,40,0
20954,25,5,8,13,0,1,50,0
21136,25,5,8,13,0,0,40,0
21163,25,5,8,13,0,1,40,0
21631,25,5,8,13,5,1,30,1
21648,25,5,8,13,0,1,70,0
21782,25,5,8,13,5,1,50,0
21817,25,5,8,13,0,1,40,0
21920,25,5,8,13,0,1,40,0
21936,25,5,8,13,0,1,40,0
22149,25,5,8,13,5,1,60,1
22189,25,5,8,13,0,1,50,0
22958,25,5,8,13,0,2,40,0
23121,25,5,8,13,5,1,40,0
23218,25,5,8,13,0,1,60,0
24060,25,5,8,13,5,1,40,0
24100,25,5,8,13,5,1,45,1
24169,25,5,8,13,0,1,20,0
24698,25,5,8,13,0,1,40,0
24871,25,5,8,13,0,1,40,0
24962,25,5,8,13,0,1,35,0
